type	name	mode	prot	user	group	size	last-modified	directories	files
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/initramfs-tools/scripts/local-bottom	0755	drwxr-xr-x	root	root	4.0K	2018-02-21T06:34:46		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/initramfs-tools/scripts/local-premount	0755	drwxr-xr-x	root	root	4.0K	2018-02-21T06:34:46		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/initramfs-tools/scripts/local-top	0755	drwxr-xr-x	root	root	4.0K	2018-02-21T06:34:46		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/initramfs-tools/scripts/nfs-bottom	0755	drwxr-xr-x	root	root	4.0K	2018-02-21T06:34:46		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/initramfs-tools/scripts/nfs-premount	0755	drwxr-xr-x	root	root	4.0K	2018-02-21T06:34:46		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/initramfs-tools/scripts/nfs-top	0755	drwxr-xr-x	root	root	4.0K	2018-02-21T06:34:46		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/initramfs-tools/scripts/panic	0755	drwxr-xr-x	root	root	4.0K	2018-02-21T06:34:46		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/initramfs-tools/update-initramfs.conf	0644	-rw-r--r--	root	root	378	2018-01-05T21:11:55		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/inputrc	0644	-rw-r--r--	root	root	1.7K	2017-05-16T05:00:23		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:23		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/bpf_pinning	0644	-rw-r--r--	root	root	85	2018-01-30T01:08:52		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/ematch_map	0644	-rw-r--r--	root	root	75	2018-01-30T01:08:52		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/group	0644	-rw-r--r--	root	root	31	2018-01-30T01:08:52		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/nl_protos	0644	-rw-r--r--	root	root	262	2018-01-30T01:08:52		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/rt_dsfield	0644	-rw-r--r--	root	root	331	2018-01-30T01:08:52		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/rt_protos	0644	-rw-r--r--	root	root	326	2018-01-30T01:08:52		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/rt_protos.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:23		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/rt_protos.d/README	0644	-rw-r--r--	root	root	144	2018-01-30T01:08:52		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/rt_realms	0644	-rw-r--r--	root	root	112	2018-01-30T01:08:52		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/rt_scopes	0644	-rw-r--r--	root	root	92	2018-01-30T01:08:52		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/rt_tables	0644	-rw-r--r--	root	root	87	2018-01-30T01:08:52		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/rt_tables.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:23		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/iproute2/rt_tables.d/README	0644	-rw-r--r--	root	root	144	2018-01-30T01:08:52		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/issue	0644	-rw-r--r--	root	root	24	2018-04-24T17:34:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/issue.net	0644	-rw-r--r--	root	root	17	2018-04-24T17:34:22		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/kernel	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:04		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/kernel/install.d	0755	drwxr-xr-x	root	root	4.0K	2018-04-21T01:55:56		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/kernel/postinst.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/kernel/postinst.d/apt-auto-removal	0755	-rwxr-xr-x	root	root	2.8K	2018-04-20T19:08:18		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/kernel/postinst.d/initramfs-tools	0755	-rwxr-xr-x	root	root	868	2018-01-05T21:11:55		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/kernel/postrm.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:23		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/kernel/postrm.d/initramfs-tools	0755	-rwxr-xr-x	root	root	821	2018-01-05T21:11:55		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ld.so.cache	0644	-rw-r--r--	root	root	11K	2020-09-20T11:50:30		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ld.so.conf	0644	-rw-r--r--	root	root	34	2016-01-27T23:17:05		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ld.so.conf.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:49:55		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ld.so.conf.d/libc.conf	0644	-rw-r--r--	root	root	44	2016-01-27T23:17:05		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ld.so.conf.d/x86_64-linux-gnu.conf	0644	-rw-r--r--	root	root	100	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/legal	0644	-rw-r--r--	root	root	267	2018-04-09T20:10:28		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/libaudit.conf	0644	-rw-r--r--	root	root	191	2018-02-08T08:59:52		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/locale.alias	0644	-rw-r--r--	root	root	2.9K	2018-04-17T05:14:20		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/locale.gen	0644	-rw-r--r--	root	root	9.2K	2020-09-20T11:50:20		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/localtime	0777	lrwxrwxrwx	root	root	27	2020-09-20T11:50:16		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/logcheck	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:13		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/logcheck/ignore.d.server	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:21		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/logcheck/ignore.d.server/rsyslog	0644	-rw-r--r--	root	root	804	2018-01-15T01:19:35		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/login.defs	0644	-rw-r--r--	root	root	10K	2018-01-26T00:09:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/logrotate.conf	0644	-rw-r--r--	root	root	703	2017-08-22T02:38:26		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/logrotate.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/logrotate.d/alternatives	0644	-rw-r--r--	root	root	120	2017-11-03T07:28:26		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/logrotate.d/apt	0644	-rw-r--r--	root	root	173	2018-04-20T19:08:18		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/logrotate.d/dpkg	0644	-rw-r--r--	root	root	112	2017-11-03T07:28:26		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/logrotate.d/rsyslog	0644	-rw-r--r--	root	root	501	2018-01-15T01:19:35		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/lsb-release	0644	-rw-r--r--	root	root	103	2018-04-24T17:33:11		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/machine-id	0444	-r--r--r--	root	root	33	2020-09-20T11:50:01		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/magic	0644	-rw-r--r--	root	root	111	2018-02-14T05:43:38		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/magic.mime	0644	-rw-r--r--	root	root	111	2018-02-14T05:43:38		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/mailcap	0644	-rw-r--r--	root	root	2.5K	2020-09-20T11:50:15		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/mailcap.order	0644	-rw-r--r--	root	root	449	2016-07-15T21:06:12		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/mime.types	0644	-rw-r--r--	root	root	24K	2016-07-15T21:06:12		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/mke2fs.conf	0644	-rw-r--r--	root	root	812	2018-03-25T04:13:28		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/modprobe.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:15		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/modprobe.d/blacklist-ath_pci.conf	0644	-rw-r--r--	root	root	325	2018-01-29T00:34:49		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/modprobe.d/blacklist-firewire.conf	0644	-rw-r--r--	root	root	210	2018-01-29T00:34:49		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/modprobe.d/blacklist-framebuffer.conf	0644	-rw-r--r--	root	root	697	2018-01-29T00:34:49		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/modprobe.d/blacklist-rare-network.conf	0644	-rw-r--r--	root	root	583	2018-01-29T00:34:49		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/modprobe.d/blacklist.conf	0644	-rw-r--r--	root	root	1.6K	2018-01-29T00:34:49		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/modprobe.d/iwlwifi.conf	0644	-rw-r--r--	root	root	347	2018-01-29T00:34:49		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/modules	0644	-rw-r--r--	root	root	195	2020-09-20T11:50:15		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/modules-load.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:01		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/modules-load.d/modules.conf	0777	lrwxrwxrwx	root	root	10	2018-04-21T01:55:56		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/netplan	0755	drwxr-xr-x	root	root	4.0K	2018-04-24T06:03:11		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/network	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:28		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/network/interfaces	0644	-rw-r--r--	root	root	190	2020-09-20T11:50:28		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/networks	0644	-rw-r--r--	root	root	91	2018-04-09T20:10:28		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/newt	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:27		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/newt/palette	0777	lrwxrwxrwx	root	root	30	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/newt/palette.original	0644	-rw-r--r--	root	root	0	2017-08-07T17:51:09		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/newt/palette.ubuntu	0644	-rw-r--r--	root	root	160	2017-08-07T17:51:09		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/nsswitch.conf	0644	-rw-r--r--	root	root	513	2020-09-20T11:50:15		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/opt	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:49:46		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/os-release	0777	lrwxrwxrwx	root	root	21	2018-04-24T17:34:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.conf	0644	-rw-r--r--	root	root	552	2018-04-05T06:56:02		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/chfn	0644	-rw-r--r--	root	root	384	2018-01-26T00:09:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/chpasswd	0644	-rw-r--r--	root	root	92	2018-01-26T00:09:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/chsh	0644	-rw-r--r--	root	root	581	2018-01-26T00:09:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/common-account	0644	-rw-r--r--	root	root	1.2K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/common-auth	0644	-rw-r--r--	root	root	1.2K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/common-password	0644	-rw-r--r--	root	root	1.4K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/common-session	0644	-rw-r--r--	root	root	1.4K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/common-session-noninteractive	0644	-rw-r--r--	root	root	1.4K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/cron	0644	-rw-r--r--	root	root	606	2017-11-16T14:29:19		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/login	0644	-rw-r--r--	root	root	4.8K	2018-01-26T00:09:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/newusers	0644	-rw-r--r--	root	root	92	2018-01-26T00:09:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/other	0644	-rw-r--r--	root	root	520	2018-04-05T06:56:02		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/passwd	0644	-rw-r--r--	root	root	92	2018-01-26T00:09:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/runuser	0644	-rw-r--r--	root	root	143	2018-02-15T07:20:24		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/runuser-l	0644	-rw-r--r--	root	root	138	2018-02-15T07:20:23		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/su	0644	-rw-r--r--	root	root	2.2K	2018-01-26T00:09:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/sudo	0644	-rw-r--r--	root	root	239	2018-01-18T09:08:16		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/pam.d/systemd-user	0644	-rw-r--r--	root	root	317	2018-04-21T01:55:56		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/passwd	0644	-rw-r--r--	root	root	1.2K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/passwd-	0644	-rw-r--r--	root	root	1.2K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/profile	0644	-rw-r--r--	root	root	581	2018-04-09T20:10:28		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/profile.d	0755	drwxr-xr-x	root	root	4.0K	2018-04-24T17:34:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/protocols	0644	-rw-r--r--	root	root	2.9K	2016-12-26T10:56:39		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/python3	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/python3/debian_config	0644	-rw-r--r--	root	root	94	2020-09-20T11:50:27		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/python3.6	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:49:59		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/python3.6/sitecustomize.py	0644	-rw-r--r--	root	root	155	2018-04-01T14:46:30		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc0.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:21		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc0.d/K01rsyslog	0777	lrwxrwxrwx	root	root	17	2020-09-20T11:50:21		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc1.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:21		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc1.d/K01rsyslog	0777	lrwxrwxrwx	root	root	17	2020-09-20T11:50:21		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc2.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:29		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc2.d/S01console-setup.sh	0777	lrwxrwxrwx	root	root	26	2020-09-20T11:50:29		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc2.d/S01cron	0777	lrwxrwxrwx	root	root	14	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc2.d/S01dbus	0777	lrwxrwxrwx	root	root	14	2020-09-20T11:50:27		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc2.d/S01rsyslog	0777	lrwxrwxrwx	root	root	17	2020-09-20T11:50:21		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc3.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:29		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc3.d/S01console-setup.sh	0777	lrwxrwxrwx	root	root	26	2020-09-20T11:50:29		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc3.d/S01cron	0777	lrwxrwxrwx	root	root	14	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc3.d/S01dbus	0777	lrwxrwxrwx	root	root	14	2020-09-20T11:50:27		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc3.d/S01rsyslog	0777	lrwxrwxrwx	root	root	17	2020-09-20T11:50:21		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc4.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:29		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc4.d/S01console-setup.sh	0777	lrwxrwxrwx	root	root	26	2020-09-20T11:50:29		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc4.d/S01cron	0777	lrwxrwxrwx	root	root	14	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc4.d/S01dbus	0777	lrwxrwxrwx	root	root	14	2020-09-20T11:50:27		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc4.d/S01rsyslog	0777	lrwxrwxrwx	root	root	17	2020-09-20T11:50:21		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc5.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:29		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc5.d/S01console-setup.sh	0777	lrwxrwxrwx	root	root	26	2020-09-20T11:50:29		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc5.d/S01cron	0777	lrwxrwxrwx	root	root	14	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc5.d/S01dbus	0777	lrwxrwxrwx	root	root	14	2020-09-20T11:50:27		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc5.d/S01rsyslog	0777	lrwxrwxrwx	root	root	17	2020-09-20T11:50:21		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc6.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:21		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rc6.d/K01rsyslog	0777	lrwxrwxrwx	root	root	17	2020-09-20T11:50:21		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rcS.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:29		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rcS.d/S01keyboard-setup.sh	0777	lrwxrwxrwx	root	root	27	2020-09-20T11:50:29		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rcS.d/S01kmod	0777	lrwxrwxrwx	root	root	14	2020-09-20T11:50:15		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rcS.d/S01procps	0777	lrwxrwxrwx	root	root	16	2020-09-20T11:49:57		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rcS.d/S01udev	0777	lrwxrwxrwx	root	root	14	2020-09-20T11:50:17		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/resolv.conf	0777	lrwxrwxrwx	root	root	39	2020-09-20T11:50:01		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rmt	0755	-rwxr-xr-x	root	root	268	2017-07-21T23:35:22		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rpc	0644	-rw-r--r--	root	root	887	2016-12-26T10:56:39		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rsyslog.conf	0644	-rw-r--r--	root	root	1.3K	2018-01-31T00:52:13		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rsyslog.d	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:21		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/rsyslog.d/50-default.conf	0644	-rw-r--r--	root	root	1.1K	2018-01-31T01:51:09		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/securetty	0644	-rw-r--r--	root	root	4.0K	2018-01-26T00:09:22		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:15		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/access.conf	0644	-rw-r--r--	root	root	4.5K	2018-04-05T21:27:42		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/capability.conf	0644	-rw-r--r--	root	root	1.8K	2014-01-06T10:11:54		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/group.conf	0644	-rw-r--r--	root	root	3.5K	2018-04-05T21:27:42		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/limits.conf	0644	-rw-r--r--	root	root	2.1K	2018-04-05T21:27:42		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/limits.d	0755	drwxr-xr-x	root	root	4.0K	2018-04-05T21:27:42		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/namespace.conf	0644	-rw-r--r--	root	root	1.4K	2018-04-05T21:27:42		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/namespace.d	0755	drwxr-xr-x	root	root	4.0K	2018-04-05T21:27:42		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/namespace.init	0755	-rwxr-xr-x	root	root	1016	2018-04-05T21:27:42		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/opasswd	0600	-rw-------	root	root	0	2020-09-20T11:49:57		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/pam_env.conf	0644	-rw-r--r--	root	root	2.9K	2018-04-05T21:27:42		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/sepermit.conf	0644	-rw-r--r--	root	root	419	2018-04-05T21:27:42		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/security/time.conf	0644	-rw-r--r--	root	root	2.1K	2018-04-05T21:27:42		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/selinux	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:49:55		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/selinux/semanage.conf	0644	-rw-r--r--	root	root	2.0K	2018-03-01T18:35:15		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/services	0644	-rw-r--r--	root	root	19K	2016-12-26T10:56:39		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/shadow	0640	-rw-r-----	root	shadow	635	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/shadow-	0640	-rw-r-----	root	shadow	635	2020-09-20T11:50:27		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/shells	0644	-rw-r--r--	root	root	73	2020-09-20T11:49:57		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/skel	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:49:56		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/skel/.bash_logout	0644	-rw-r--r--	root	root	220	2018-04-05T03:30:26		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/skel/.bashrc	0644	-rw-r--r--	root	root	3.7K	2018-04-05T03:30:26		
file	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/skel/.profile	0644	-rw-r--r--	root	root	807	2018-04-05T03:30:26		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl	0755	drwxr-xr-x	root	root	4.0K	2020-09-20T11:50:17		
directory	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs	0755	drwxr-xr-x	root	root	16K	2020-09-20T11:50:31		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/02265526.0	0777	lrwxrwxrwx	root	root	45	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/03179a64.0	0777	lrwxrwxrwx	root	root	36	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/062cdee6.0	0777	lrwxrwxrwx	root	root	27	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/064e0aa9.0	0777	lrwxrwxrwx	root	root	25	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/06dc52d5.0	0777	lrwxrwxrwx	root	root	50	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/080911ac.0	0777	lrwxrwxrwx	root	root	20	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/09789157.0	0777	lrwxrwxrwx	root	root	54	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/0b1b94ef.0	0777	lrwxrwxrwx	root	root	16	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/0bf05006.0	0777	lrwxrwxrwx	root	root	44	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/0c4c9b6c.0	0777	lrwxrwxrwx	root	root	34	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/0f6fa695.0	0777	lrwxrwxrwx	root	root	26	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/106f3e4d.0	0777	lrwxrwxrwx	root	root	46	2020-09-20T11:50:19		
link	/home/aine/script-machines/vir-ubuntu-18-04-template/etc/ssl/certs/116bf586.0	0777	lrwxrwxrwx	root	root	49	2020-09-20T11:50:19		
